smiles,u0_atom
[H]C#CC([H])(C([H])=C([H])[H])C([H])([H])C([H])([H])[H],-0.899608429
[H]C1C(=O)ON([H])C=1C([H])([H])[H],1.245034898
[H]C([H])([H])C(=O)C(=O)C([H])([H])[H],1.344814965
[H]OC1([H])C(=O)N(C([H])([H])[H])C1([H])[H],0.618448381
[H]C([H])=C([H])C1([H])OC1([H])C([H])=C([H])[H],-0.013970605
[H]C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])C([H])([H])C1([H])[H],-1.722121004
[H]C([H])=C([H])C(=O)N([H])[H],2.337231818
[H]C([H])=C([H])C1(N([H])[H])C([H])([H])N([H])C1([H])[H],-0.394202649
[H]N1C([H])([H])C1([H])C1(N([H])C1([H])[H])C([H])([H])[H],-0.4885989
[H]C#C[C]1O[N]N=C1[H],2.361683318
[H]C(OC([H])([H])OC([H])([H])[H])=C([H])C([H])([H])[H],-0.425922302
[H]N1C([H])([H])C([H])([H])OC2([H])C([H])([H])C12[H],-0.133895119
[H]C(OC([H])([H])C#N)=C([H])C([H])([H])[H],0.428534251
[H]OC([H])(C(=NN([H])[H])C([H])([H])[H])C([H])([H])[H],-0.188765182
[H]C([H])([H])N(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],-2.269744878
[H]C([H])=C(C#N)C(=O)C([H])([H])[H],0.95812234
[H][C]1O[N][C]2OC([H])([H])[C]12,2.230677115
[H]C1C([H])=C(C([H])([H])[H])C([H])([H])C([H])([H])C=1[H],-1.086023077
[H]C([H])([H])C1([H])C([H])([H])S(=O)(=O)C1([H])[H],1.414311064
[H]C([H])(C#N)C1([H])C([H])([H])C1([H])[H],0.839678376
[H]C#CC([H])([H])C(=O)N([H])[H],1.716746959
[H]C([H])=C1C(=C([H])[H])C([H])([H])C([H])([H])C1([H])[H],0.102230103
[H]C1=NN([H])C([H])=C([H])C1=O,1.043590428
[H][C]([H])[N][N]C(=C([H])[C]([H])[H])C([H])([H])[H],0.184737092
[H]N(C([H])(C([H])([H])[H])C([H])([H])[H])C1([H])C([H])([H])C1([H])[H],-1.653342747
[H]C([H])([H])OC([H])([H])C#CC#N,1.189581587
[H][C]([H])[N][N][C](C#N)C([H])([H])[H],1.32547809
[H]OC(=O)C(N([H])[H])(C([H])([H])[H])C([H])([H])[H],-0.086786724
[H]C([H])([H])C([H])(C#N)C([H])([H])C#N,0.616474315
[H]C([H])=C([H])C(C(=O)N([H])[H])=C([H])[H],1.015594582
[H]C#CC1([H])N([H])C1([H])C([H])([H])N([H])[H],0.282498227
[H]C1([H])C(=O)C([H])([H])C2([H])OC12[H],0.66690273
[H]N([H])C1([H])C([H])(N([H])[H])C1([H])C([H])([H])[H],0.247907206
[H]C1OC(=C([H])C=1[H])C([H])([H])C([H])([H])[H],-0.259068854
[H]C([H])=C([H])C(=O)C(=O)C([H])([H])[H],0.666498943
[H]C(=O)C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],-0.094234337
[H]N=C1N(O[H])C([H])=C([H])C1([H])[H],0.447915991
[H][C]([N]OC([H])([H])[H])C1([H])OC1([H])[H],0.910430699
[H]OC([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])C([H])([H])[H],-1.372038332
[H]C([H])=C(C([H])([H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],-2.257496696
[H]C([H])([H])C([H])(C#N)N1C([H])([H])C1([H])[H],0.138391404
[H]C(=C([H])C([H])([H])OC([H])([H])C([H])([H])[H])C([H])([H])[H],-1.340453275
[H]C(=O)C([H])([H])C([H])([H])C1([H])N([H])C1([H])[H],0.46056796
[H]C1=NOC([H])([H])C1([H])N([H])C([H])([H])[H],0.491031389
[H]C([H])([H])C1=NOC([H])([H])C([H])([H])C1([H])[H],-0.131337806
[H]C(=O)OC(=C([H])C([H])([H])[H])C([H])([H])[H],0.04928924
[H]N=C([H])N([H])C1([H])C([H])([H])OC1([H])[H],0.396814599
[H]N([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],-0.995395499
[H]OC([H])([H])C([H])([H])OC([H])([H])C([H])=C([H])[H],-0.420762811
[H]C(=O)OC([H])([H])C#CC([H])([H])[H],0.747525383
[H]OC([H])([H])C([H])=C([H])C([H])([H])C#N,0.410902252
[H]N=C1SN([H])C(=C1[H])C([H])([H])[H],1.302372544
[H][C]([H])[N]N([H])C1([H])C([H])([H])OC1([H])[H],0.548907417
[H]OC([H])([H])C1(N([H])C1([H])C([H])([H])[H])C([H])([H])[H],-0.773851447
[H]OC([H])([H])C(=C([H])[H])C([H])([H])C([H])([H])O[H],-0.474556111
[H]C(=C([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H])C([H])([H])[H],-1.689818105
[H]C1OC([H])=C([H])C([H])(C=1[H])C([H])([H])[H],-0.186611656
[H]C([H])([H])OC([H])(OC([H])([H])[H])C([H])([H])[H],0.263385678
[H]OC([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],-0.692017435
[H]C1SC([H])=C(C=1[H])N([H])C([H])([H])[H],1.021382185
[H]C(=O)N1C([H])([H])C([H])([H])C1([H])[H],1.082937154
[H]C([H])=C([H])C([H])([H])OC([H])([H])OC([H])([H])[H],-0.407168674
[H]N([H])C1([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C1([H])[H],-0.728313332
[H]OC([H])(C([H])([H])[H])C([H])([H])C(=C([H])[H])C([H])([H])[H],-1.381594606
[H]N([H])C([H])([H])C1([H])OC1([H])C([H])([H])N([H])[H],-0.177279707
[H]C1C(=O)C2([H])C([H])([H])C2([H])C=1[H],0.398429744
[H]C1OC(=C([H])C=1C([H])([H])[H])N([H])[H],0.294208028
[H]OC([H])(C([H])([H])[H])C1([H])C([H])([H])C1([H])O[H],-0.464730646
[H]C1([H])OC2([H])C([H])([H])C([H])(O1)C2([H])[H],0.204163696
[H]N1C([H])([H])C1([H])C([H])(C([H])([H])[H])C([H])([H])[H],-0.328026571
[H]C1([H])OC2([H])C(=O)C1([H])C2([H])[H],0.801767335
[H]C#CC(=O)C([H])([H])O[H],2.138434391
[H]ON1N=C([H])C(=C1[H])C([H])([H])[H],1.036636332
[H]C#CC([H])([H])C([H])(O[H])C([H])([H])[H],0.661698374
[H]OC([H])([H])C([H])=C([H])C1([H])N([H])C1([H])[H],0.596374733
